Country Name,Country Code,Indicator Name,Indicator Code,year_1960,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,81224776385,71506835328,65298419618,70737487658,81639971519,95037675059,1.04E+11,1.01E+11,1.02E+11,1.15E+11,1.27E+11,1.37E+11,1.55E+11,1.95E+11,2.21E+11,2.48E+11,2.52E+11,2.91E+11,2.82E+11,3.27E+11,3.78E+11,4.03E+11,4.23E+11,4.43E+11,4.80E+11,5.26E+11,5.24E+11,5.18E+11,5.75E+11,6.22E+11,6.66E+11,7.23E+11,8.10E+11,8.89E+11,1.07E+12,1.32E+12,1.52E+12,1.57E+12,1.43E+12,1.57E+12,1.73E+12,1.84E+12,2.04E+12,2.31E+12,2.68E+12,3.10E+12,3.74E+12,4.72E+12,5.97E+12,6.48E+12,7.88E+12,9.63E+12,1.07E+13,1.19E+13,1.28E+13,1.33E+13,1.36E+13,1.49E+13,1.66E+13,1.72E+13,1.75E+13,2.08E+13,2.12E+13
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.88E+11,9.59E+11,1.02E+12,1.01E+12,9.40E+11,9.29E+11,8.35E+11,9.24E+11,9.51E+11,9.80E+11,9.48E+11,8.22E+11,8.95E+11,9.10E+11,1.02E+12,1.26E+12,1.63E+12,2.04E+12,2.47E+12,3.17E+12,3.93E+12,3.11E+12,3.66E+12,4.45E+12,4.65E+12,4.92E+12,4.64E+12,3.63E+12,3.49E+12,3.91E+12,4.08E+12,4.16E+12,3.90E+12,4.62E+12,5.19E+12
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,164603554,171762891.7,179700351.9,194673419.1,225722420,254526437.2,293712193.9,314870886,328800480.5,363827440.3,345134277,389382093.2,456159541.7,552374366.4,761591056.3,838891749.3,841682268.5,1056473300,1120110136,1211853290,1544290810,1307754355,1116560701,1040589484,975908209.6,1035987180,1441695858,1697428001,1873745515,1838552523,2212905423,2177399825,2300598696,1676225629,1335309430,1779348593,1991429218,2036956851,2157078792,2142574541,2027363117,2014516701,2319268823,2875255593,3071152629,3100356552,3195618966,3618281293,4516616224,4592147228,4660369658,5262368232,5263522037,5872790935,6217047649,5681469374,6031632015,6395472028,7029217932,6992656429,7389329393,8334047486,8126439481
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760750921,3034037872,3308912797,3540403457,3889129939,4388937645,5279230812,5638461437,6081009422,6695336561,7086538431,7375000018,8177872958,10838587358,13702998648,14882770239,16985208712,19779312336,24006567108,27371650353,32353514502,34846038518,36589772337,40042798315,41797647303,38900711298,43096774497,50535445680,61667254411,72250747142,85343189321,98234713408,1.11E+11,1.29E+11,1.47E+11,1.69E+11,1.83E+11,1.50E+11,1.14E+11,1.27E+11,1.26E+11,1.20E+11,1.34E+11,1.52E+11,1.73E+11,1.89E+11,2.22E+11,2.63E+11,2.91E+11,2.82E+11,3.41E+11,3.71E+11,3.98E+11,4.20E+11,4.07E+11,4.01E+11,4.13E+11,4.56E+11,5.07E+11,5.44E+11,5.00E+11,5.06E+11,4.95E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2534720480,1909246641,1646693642,1522018436,1231567145,1043654822,921517486.7,1320199582,1086612583,860541842.3,1080772703,1221106073,1555318431,2076176636,2312352268,2830213563,3719524181,5161299725,4979471964,5642221529,6522755783,7633036366,8448410727,9112606075,8271431932,6992416097,7536403147,7765000282,8300813890,8133963813,8937805347,10492123388
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331358820,3010982414,3006988217,3189539641,3208098919,3200539816,3179225949,2561118608,2482228440,2378759975,2450349634,2605688065,2450564468,2904662605,3534771969,4462028989,5977440583,6838351088,8103901996,10276674365,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799714286,36169428571,37926285714,40765428571,44220285714,45610571429,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,79315282447,84250590001,92203741567,93477829840,1.04E+11,1.12E+11,1.23E+11,1.25E+11,1.34E+11,1.50E+11,1.63E+11,1.81E+11,2.04E+11,2.73E+11,3.57E+11,3.74E+11,4.10E+11,4.51E+11,5.41E+11,6.07E+11,7.43E+11,8.52E+11,7.85E+11,6.81E+11,7.14E+11,7.06E+11,7.12E+11,7.64E+11,8.38E+11,9.30E+11,1.11E+12,1.19E+12,1.29E+12,1.51E+12,1.71E+12,1.83E+12,1.99E+12,2.19E+12,2.20E+12,1.97E+12,2.18E+12,2.12E+12,1.89E+12,1.92E+12,2.23E+12,2.71E+12,3.19E+12,3.77E+12,4.41E+12,4.13E+12,5.16E+12,5.89E+12,5.95E+12,6.10E+12,6.22E+12,5.15E+12,5.02E+12,5.59E+12,5.46E+12,5.37E+12,4.53E+12,5.24E+12,5.95E+12
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367087900,477443500,469506700,490439100,440764600,462283600,453805100,542795400,648492700,726882400,881827800,1042411500,1160389600,1395519600,1447310400,1594447600,1650619400,1595724300,1563887900,2028551600,2158392500,3621222400,3163324631
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,23597763392,24596781060,26628327478,29295797648,32502994399,36710422418,42086833718,50218784351,66663487502,1.02E+11,1.18E+11,1.46E+11,1.69E+11,1.82E+11,2.26E+11,2.71E+11,2.65E+11,3.04E+11,3.41E+11,3.61E+11,3.94E+11,4.43E+11,3.87E+11,3.55E+11,3.57E+11,5.03E+11,2.60E+11,2.87E+11,2.94E+11,3.16E+11,3.68E+11,4.24E+11,4.49E+11,4.62E+11,5.02E+11,5.32E+11,5.38E+11,5.25E+11,5.74E+11,6.81E+11,8.03E+11,9.37E+11,1.14E+12,1.41E+12,1.37E+12,1.58E+12,1.63E+12,1.75E+12,1.61E+12,1.59E+12,1.43E+12,1.46E+12,1.46E+12,1.38E+12,1.39E+12,1.27E+12,1.49E+12,1.66E+12
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,195990986.2,208871665.7,222100576.3,214991452.3,191504892.8,199208752.5,204848436.6,181117272.4,182764299.9,202246621.2,230657579.1,261803692.1,292230634.2,298519087.7,344436494.4,312377751.1,366832186.5,414533045.1,470705334.8,450650718.2,439877675.7,437003006.7,420548768.1,460374252.2,488906860.9,512053639.8,484796858.8,469228124.2,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,47156704039,50316837320,53705580293,60408326895,69158968714,74274468930,62456580600,68712964033,72018446517,79171992804,85711844745,91169238617,91653327298,1.05E+11,1.27E+11,1.36E+11,1.33E+11,1.54E+11,1.75E+11,1.96E+11,2.36E+11,2.50E+11,2.59E+11,2.74E+11,2.73E+11,2.97E+11,3.14E+11,3.49E+11,3.75E+11,3.78E+11,4.07E+11,3.62E+11,3.85E+11,3.81E+11,4.32E+11,4.80E+11,5.25E+11,5.51E+11,5.58E+11,5.98E+11,6.30E+11,6.46E+11,6.77E+11,7.91E+11,9.17E+11,1.05E+12,1.20E+12,1.50E+12,1.53E+12,1.68E+12,2.06E+12,2.28E+12,2.30E+12,2.36E+12,2.59E+12,2.70E+12,3.01E+12,3.43E+12,3.53E+12,3.66E+12,3.49E+12,4.06E+12,4.36E+12
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,31038651925,32274153936,34924550100,39974355837,39238590135,43676575968,47114238411,46781000882,50124977708,57259820310,67263493916,68574658267,77110721965,99513486867,1.28E+11,1.41E+11,1.52E+11,1.67E+11,1.86E+11,2.22E+11,2.82E+11,3.90E+11,3.58E+11,3.15E+11,2.76E+11,2.54E+11,2.61E+11,2.97E+11,3.14E+11,3.20E+11,3.75E+11,3.93E+11,3.64E+11,3.41E+11,3.25E+11,3.78E+11,3.95E+11,4.10E+11,3.96E+11,4.00E+11,4.24E+11,4.07E+11,4.43E+11,5.58E+11,6.93E+11,8.23E+11,9.74E+11,1.13E+12,1.28E+12,1.23E+12,1.46E+12,1.65E+12,1.71E+12,1.82E+12,1.90E+12,1.70E+12,1.58E+12,1.71E+12,1.77E+12,1.82E+12,1.71E+12,1.93E+12,2.05E+12
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535673252.3,584964620.7,619322809.8,678239329.1,711897520,736573158.3,723739857,761981839.1,758899949.6,779199999.6,821849999.6,896765145.6,1083391921,1308785740,2042001159,2442670280,2500424512,3138666668,3562333460,4602416627,6235833336,6992083336,8140416670,7763750003,7757083335,7375918367,4794444444,4797777778,4496910569,4323058824,5068000000,5307905882,5439552941,4669491425,4947181506,5329217897,5759570496,5737771217,6043687133,6808982521,8154342548,8824849663,9008297748,11305459802,13280292692,15982388173,18369361094,21641620050,27871587350,19172165226,22157919434,25433008605,27121712419,28557451150,29489012807,26851970249,23496215881,23797686962,24322359037,23849557811,21059428846,24460196270,27899082337
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619.9,1040952382,1085714287,1214666668,1289904763,1439238097,1685163348,2237554587,2730814468,3545865876,4328969185,4508191953,5109324009,5968462485,7188855078,8744134354,8428442466,8133573181,8350586860,8254537657,8410227733,9017804762,9696710060,10096243801,10101853518,12290568182,13074782609,15496702220,14608340459,15633171728,18030876599,19587155099,20746204101,21802893587,22943202175,21473522939,22065840117,23141611179,27453895159,31183893587,32272178404,34376664601,38915343743,44859452038,43455740497,46206091938,48123314430,47311411910,48685436425,50271812921,45779494042,44360065797,42163530591,42686509836,41905637659,42538462678,46687298709,46664948952
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,7552470819,7971175166,8902439024,10332594235,11129344520,11913716815,14037610621,15575221241,17422566374,19380530976,17345632698,16311659192,20431095406,25724381625,35599700823,44633449701,51279868357,58675998837,65146575336,89392647417,68789214177,71040286284,64546167132,61678257318,59990263933,67234937531,75727813489,87168298082,90853080152,1.07E+11,1.51E+11,1.51E+11,1.59E+11,1.80E+11,1.31E+11,1.69E+11,1.81E+11,1.90E+11,2.76E+11,2.56E+11,2.74E+11,2.02E+11,2.40E+11,3.15E+11,4.09E+11,5.06E+11,5.57E+11,6.81E+11,7.70E+11,6.49E+11,7.77E+11,8.39E+11,8.81E+11,9.58E+11,9.39E+11,8.64E+11,8.70E+11,8.59E+11,7.78E+11,7.60E+11,7.20E+11,8.19E+11,9.06E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824746.238,9365488.115,9742603.634,9631024.916,10887216.91,11025679.51,12335200.16,12701093.97,12757405.79,13687141.11,15073978.45,13964728.72,16842677.17,19456335.93,22798266.6,22909973.98,24096867.47,28450156.79,31874425.95,28076988.13,32105394.15,39196949.34,39345578.22,38615887.03,38760972.42,36811928.82,41629064.97,45276606,48015219.95,54123195.27,51746568.7,60196366.81,60349391.1
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405344,4420167589,4258742899,4956587902,4601413521,4257702021,4510847189,5255221044,6496195824,7683852497,12270448546,12711213451,13375976354,13581644246,14142035080,15224257698,16675948415,18399046025,18649590248,21843529025,27961527623,29081826159,32014247548,34657141721,39650522646,45680532614,49964825081,47378603784,49774004999,53275968095,57003686049,61026765850,66068737757,70655628141,75709289056
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.7,441524109,449012578.6,516147798.7,589056603.8,884502309.1,925381491.4,967240654.2,1037379251,1168556628,1259554808,1417191655,1490970267,1701817877,2098944968,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647477,3519695213,3923244170,6269522147,6508931652,5276480790,4304399315,3321729158,2857457761,3220439044,3990430447,5755818845,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6606884274,7939487548,9239221760,9977647685,11902564497,14440404137,25127805566,26673441432,27871725245,27305915908,28915786520,32612397253,32387183733,29203988697,30744473840,32927025621,35348155092,37605430214,40510241366,45559202049
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82709161099,81393558423,77350733982,73945908384,65648559903,52549553403,48213867647,44558841762,50151522612,41882529045,31580642102,32375081951,39309580983,43956163612,52010352502,67220154164,89238865119,1.12E+11,1.49E+11,1.88E+11,1.22E+11,1.41E+11,1.69E+11,1.83E+11,1.90E+11,1.34E+11,91030968761,93355868978,1.12E+11,1.31E+11,1.54E+11,1.57E+11,2.00E+11,1.61E+11
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2.29E+11,2.18E+11,2.23E+11,2.34E+11,2.69E+11,3.00E+11,3.32E+11,3.34E+11,3.50E+11,3.93E+11,4.31E+11,4.67E+11,5.32E+11,6.94E+11,8.69E+11,9.60E+11,1.02E+12,1.13E+12,1.26E+12,1.46E+12,1.72E+12,1.86E+12,1.79E+12,1.70E+12,1.80E+12,1.83E+12,1.86E+12,1.99E+12,2.19E+12,2.33E+12,2.76E+12,2.68E+12,2.79E+12,3.07E+12,3.35E+12,3.74E+12,4.08E+12,4.35E+12,4.17E+12,3.99E+12,4.42E+12,4.43E+12,4.50E+12,5.05E+12,6.03E+12,7.22E+12,8.60E+12,1.06E+13,1.30E+13,1.25E+13,1.54E+13,1.85E+13,1.98E+13,2.12E+13,2.18E+13,2.05E+13,2.05E+13,2.27E+13,2.43E+13,2.48E+13,2.39E+13,2.89E+13,3.05E+13
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239,1547388781,1710004407,1539681491,1975701816,1890767156,1809185094,1597713469,1593674185,2004435484,2137096774,2807258065,2189418689,3964296443,4090209682,3538278047,3667161241,4114670014,4910254566,7181182224,10163020116,11048301421,9178780077,5102276308,4850238550,4732025670,5880106317,7367504970,8213526914,8438946948,9298806525,11206174800,12878150210,15002138240,17474590051,19297663097,20515457256,23969738388,25385887786,23983945191,22823271521,20898762265,13606515936,12045638210,13686329890,17362857684,19741420467,23797773024,31119603034,32708318594,41950361212,50342405198,54232266359,61337620936,61496186974,57680328702,57480788380,65006047680,65203071111,62048585619,53666908480,61412268249,71177146197
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,5.43E+11,5.63E+11,6.05E+11,6.39E+11,6.86E+11,7.44E+11,8.15E+11,8.62E+11,9.43E+11,1.02E+12,1.07E+12,1.16E+12,1.28E+12,1.43E+12,1.55E+12,1.68E+12,1.87E+12,2.08E+12,2.35E+12,2.63E+12,2.86E+12,3.21E+12,3.34E+12,3.63E+12,4.04E+12,4.34E+12,4.58E+12,4.86E+12,5.24E+12,5.64E+12,5.96E+12,6.16E+12,6.52E+12,6.86E+12,7.29E+12,7.64E+12,8.07E+12,8.58E+12,9.06E+12,9.63E+12,1.03E+13,1.06E+13,1.09E+13,1.15E+13,1.22E+13,1.30E+13,1.38E+13,1.45E+13,1.48E+13,1.45E+13,1.50E+13,1.56E+13,1.63E+13,1.68E+13,1.76E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13,2.14E+13,2.11E+13,2.33E+13,2.55E+13
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607991,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,49765676402,60178909297,67517349212,73180037913,80845385816,86196264742,86138288633,62081322741,52870108218,60283503705,60224701296,69600614989,80391853885
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066633.99,13999964.99,14524963.68,13708299.06,14758296.43,15108295.56,16099959.74,15835103.03,15349999.99,16649999.99,18449999.99,20051925.03,27585802.72,30165077.45,32923696.18,33237228.56,32792846.78,49353161.85,60844771.48,71096359.63,82340339.63,102086539.3,113759203.3,122255349.6,135024987.8,145641705.2,160846656.7,175580647.4,200726712.6,214745002.2,240366666.7,254829629.6,277955555.6,286307407.4,289437037,316007407.4,331488888.9,347770370.4,373618518.5,390718518.5,427946037,462072333.3,487763851.9,509090888.9,549900185.2,579948925.9,643501148.1,713596666.7,732663259.3,714300259.3,720447888.9,713796370.4,730032592.6,764781259.3,770901436.4,786554580.8,814302267.1,844039068.8,884328180.5,910765709.8,869111852.8,872226063.7,948558503.1
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,7663938303,8067267031,8814309884,9608717288,8192413793,8427777778,8781333333,9250000000,10034444444,10285111111,11561111111,12986590909,13977727273,17035581395,26100930233,27464651163,31419534884,36210697674,39316279070,48310930233,59116511628,66327441860,67736744186,67556279070,59867743468,61965466667,60516123711,48029034483,60226413793,43536709104,48606952195,53453444787,60416519620,60037460783,58418666667,77389487772,70543211119,85837678559,91336763256,97972842462,1.17E+11,1.23E+11,92893587734,83620628582,1.12E+11,1.46E+11,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,,,,,,,,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262000000,3443000000,3797000000,4428000000,4484000000,4784000000,4244000000,4201000000,4324000000,4223000000,4089000000,3738000000,3565000000,3663000000,3798000000,3794000000,3922000000,4117000000,4204000000,,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,14094687821,26336616250,36658108850,25423812649,6293304975,6471740806,9613369520,9866990236,13180953598,16286433533,20736164459,24657470575,26843700442,27209602050,28683659007,31172518403,32685198809,35064105501,39552513231,45427854693,57633255739,66371664817,77414425532,99130304099,1.06E+11,1.47E+11,1.73E+11,1.96E+11,2.14E+11,2.33E+11,2.39E+11,2.57E+11,2.81E+11,3.10E+11,3.34E+11,3.47E+11,3.66E+11,4.09E+11
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258835.3,121185497.6,113781795.8,114501912.5,117389554.2,144482515.4,131856420.7,126498935.3,139464173.5,158351368.4,154013202.1,168879207.2,201334169.1,209088824.6,200491853.2,233701301.5,249333250.1,261370044.5,272771209.1,262293410.7,268006972.7,272014627.2,257926881.7,262596534.9,314471413.9,364996869.1,394962431.8,439358585.2,516392922.5,590748431.3,592622317.3,670712977.4,770153591.1,747839697.7,758304466.2,772315986.5,730870805.2,780889605.9,880061831,914736985.4,936526267.6,909421043.5,971636097.9,983582864.6
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1.38E+12,1.45E+12,1.55E+12,1.67E+12,1.83E+12,1.99E+12,2.16E+12,2.30E+12,2.48E+12,2.74E+12,3.00E+12,3.31E+12,3.82E+12,4.66E+12,5.37E+12,5.98E+12,6.50E+12,7.35E+12,8.69E+12,1.01E+13,1.13E+13,1.17E+13,1.16E+13,1.18E+13,1.23E+13,1.29E+13,1.53E+13,1.74E+13,1.94E+13,2.03E+13,2.29E+13,2.38E+13,2.55E+13,2.59E+13,2.79E+13,3.11E+13,3.17E+13,3.16E+13,3.16E+13,3.28E+13,3.38E+13,3.36E+13,3.49E+13,3.92E+13,4.41E+13,4.78E+13,5.18E+13,5.84E+13,6.41E+13,6.08E+13,6.66E+13,7.39E+13,7.55E+13,7.76E+13,7.98E+13,7.52E+13,7.65E+13,8.14E+13,8.65E+13,8.77E+13,8.52E+13,9.73E+13,1.01E+14
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249907893.8,285475620.9,269485285,255408053.2,258856139.8,266299591.5,281790139,333426144.5,407747521.1,476801793.2,499923757.8,573548459.8,641346191.7,628006115.4,680260919.9,744096948.5,773141695.1,797736265.9,796683672.8,824150487.2,843924750.7,884844419.8,878448439.5,912950619.4,868898350.4,843850777.8,832421565.4
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181776769,5015894693,5343950626,6341614505,6163483291,6735327512,7074392884,6295845465,6682674063,7180768692,7878762812,7899741279,7717143395,9412034299,9429156202
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647119229,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6838557384,6325141676,7641102523,9652436180,9861560095,10694628092,11777966673,13872791659,16746347681,19061978586,21650532264,26910855852,25130278254,30906749533,32726417878,35401323350,40415233436,43228585321,42444489461,31317824906,26842231205,21606161066,,,,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,8748596504,9225996313,9813996078,10854195663,11955995222,13068994778,14211394321,15821393678,17124793157,19256992305,21218391521,23411079377,24515911652,33262767310,41389185877,42906919870,41150449964,45328399961,51607399955,63038687890,89411894564,93141478239,85904070615,96204110963,84870134616,64459376104,73354782108,96535747614,1.04E+11,1.08E+11,1.26E+11,1.35E+11,1.47E+11,1.47E+11,1.54E+11,1.72E+11,1.63E+11,1.69E+11,1.53E+11,1.52E+11,1.52E+11,1.35E+11,1.29E+11,1.97E+11,2.56E+11,2.89E+11,3.04E+11,3.33E+11,3.16E+11,3.30E+11,4.17E+11,4.58E+11,4.34E+11,4.01E+11,3.81E+11,3.47E+11,3.24E+11,3.81E+11,4.04E+11,3.89E+11,3.38E+11,4.19E+11,4.06E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,713000000,696285714.3,693142857.1,718714285.7,839428571.4,1082857143,1264285714,1368000000,1605857143,1965714286,1825285714,1687000000,1872416680,2434255237,2910981262,2442672141,2742859263,2515296940,2811032473,3353445378,3884530854,4008126497,3871117093,3321048451,2719518933,2252454500,1664413508,2265250972,3728878149,3994673161,3285217391,3376806697,3181921788,3273507754,3656808233,3806982679,3597220962,4303290117,3537741625,3404284653,3600631919,4094441301,4193850445,4901869716,6221109716,8331870169,12756858899,14056957976,17910858638,15328342304,20265559484,23459515276,25503060420,28037239463,27141023558,21251216799,20958412538,25873601261,26311506435,23308667781,18110638619,22147649569,29784454056
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1052990400,1096646600,1117601600,1159511700,1217138000,1311435800,1281749500,1397002000,1479599900,1747998800,1884206300,2178716300,2677729400,3309353600,3982161400,4371300700,4318372000,4364382100,4351600500,5177459400,6678868200,8011373800,8539700700,7764067000,6352125900,5637259300,6217523700,6741215100,7814784100,8286322700,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,17584890937,34156069918,21832234926,21509698406,28371238666,20678055598
